geo_id,prompt
22277,"The latitude and longitude of the POI are 40.850324 North and 73.828894 West.
 The POI is located at 3143 Schuyler Place. The postcode of the POI is 10461."
22278,"The name of this POI is Bar Tabac. The latitude and longitude of the POI are 40.687323 North and 73.990214 West.
 The POI is located at 128 Smith Street. The postcode of the POI is 11201."
22279,"The latitude and longitude of the POI are 40.764378 North and 73.915525 West.
 The POI is located at 28-51 38th Street. The postcode of the POI is 11103."
22280,"The latitude and longitude of the POI are 40.681115 North and 73.949711 West.
 The POI is located at 475 Nostrand Avenue. The postcode of the POI is 11216."
22281,"The name of this POI is Manhattan College. The latitude and longitude of the POI are 40.88868 North and 73.898972 West.
 The POI is located at 4513 Manhattan College Parkway in Bronx. The postcode of the POI is 10471."
22282,"The latitude and longitude of the POI are 40.732252 North and 74.003585 West.
 The POI is located at 74 7th Avenue South. The postcode of the POI is 10014."
22283,"The latitude and longitude of the POI are 40.625067 North and 74.078372 West.
 The POI is located at 91 Broad Street. The postcode of the POI is 10304."
22284,"The latitude and longitude of the POI are 40.633912 North and 74.010064 West.
 The POI is located at 824 62nd Street. The postcode of the POI is 11220."
22285,"The latitude and longitude of the POI are 40.703816 North and 74.011665 West.
 The postcode of the POI is 10041."
22286,"The latitude and longitude of the POI are 40.863585 North and 73.834494 West.
 The POI is located at 1770 East Gun Hill Road. The postcode of the POI is 10469."
22287,"The latitude and longitude of the POI are 40.733891 North and 73.992745 West.
 The POI is located at 34 East 12th Street. The postcode of the POI is 10003."
22288,"The latitude and longitude of the POI are 40.743833 North and 73.985921 West.
 The POI is located at 72 Madison Avenue. The postcode of the POI is 10016."
22289,"The name of this POI is 7th Avenue. The latitude and longitude of the POI are 40.759009 North and 73.984745 West.
 The postcode of the POI is 10019."
22290,"The latitude and longitude of the POI are 40.744115 North and 73.922328 West.
 The POI is located at 43-40 42nd Street. The postcode of the POI is 11104."
22291,"The name of this POI is Ilili Box. The latitude and longitude of the POI are 40.74186 North and 73.989058 West.
 The postcode of the POI is 10010."
22292,"The latitude and longitude of the POI are 40.747416 North and 73.982065 West.
 The POI is located at 53 East 34th Street. The postcode of the POI is 10016."
22293,"The name of this POI is 158th Street. The latitude and longitude of the POI are 40.701664 North and 73.802075 West.
 The postcode of the POI is 11435."
22294,"The name of this POI is Rome. The latitude and longitude of the POI are 40.736997 North and 73.864226 West.
 The POI is located at 96-10 57th Avenue in Corona. The postcode of the POI is 11368."
22295,"The latitude and longitude of the POI are 40.658921 North and 73.911661 West.
 The POI is located at 100 Newport Street. The postcode of the POI is 11212."
22296,"The latitude and longitude of the POI are 40.731234 North and 74.006741 West.
 The POI is located at 451 Hudson Street. The postcode of the POI is 10014."
22297,"The name of this POI is Terminal C. The latitude and longitude of the POI are 40.772303 North and 73.865097 West.
 The postcode of the POI is 11369."
22298,"The name of this POI is Streets BK. The latitude and longitude of the POI are 40.710598 North and 73.966069 West.
 The POI is located at 53 Broadway in Brooklyn. The postcode of the POI is 11211."
22299,"The name of this POI is NYSC. The latitude and longitude of the POI are 40.736268 North and 73.995918 West.
 The POI is located at 37 West 13th Street in New York. The postcode of the POI is 10011."
22300,"The latitude and longitude of the POI are 40.746736 North and 73.992194 West.
 The POI is located at 136 West 28th Street. The postcode of the POI is 10001."
22301,"The latitude and longitude of the POI are 40.762092 North and 73.963165 West.
 The POI is located at 1166 2nd Avenue. The postcode of the POI is 10065."
22302,"The name of this POI is 1675 Broadway. The latitude and longitude of the POI are 40.763296 North and 73.983344 West.
 The POI is located at 1675 Broadway. The postcode of the POI is 10019."
22303,"The latitude and longitude of the POI are 40.739645 North and 73.976061 West.
 The POI is located at 462 1st Avenue in New York. The postcode of the POI is 10016."
22304,"The name of this POI is Times Square–42nd Street/Port Authority Bus Terminal. The latitude and longitude of the POI are 40.757619 North and 73.98952 West.
 The postcode of the POI is 10036."
22305,"The name of this POI is Pokee. The latitude and longitude of the POI are 40.7306 North and 74.0004 West.
 The POI is located at 121 West 3rd Street in New York. The postcode of the POI is 10012."
22306,"The latitude and longitude of the POI are 40.705046 North and 74.009014 West.
 The POI is located at 5 Hanover Square in New York. The postcode of the POI is 10041."
22307,"The latitude and longitude of the POI are 40.619653 North and 73.960197 West.
 The POI is located at 1272 East 15th Street. The postcode of the POI is 11230."
22308,"The name of this POI is Terminal C. The latitude and longitude of the POI are 40.772488 North and 73.865323 West.
 The postcode of the POI is 11369."
22309,"The latitude and longitude of the POI are 40.720898 North and 73.994989 West.
 The POI is located at 165 Elizabeth Street. The postcode of the POI is 10012."
22310,"The latitude and longitude of the POI are 40.696558 North and 73.953616 West.
 The POI is located at 544 Park Avenue. The postcode of the POI is 11205."
22311,"The latitude and longitude of the POI are 40.67005 North and 73.937506 West.
 The POI is located at 1170 Lincoln Place. The postcode of the POI is 11213."
22312,"The name of this POI is 7 Hanover Square. The latitude and longitude of the POI are 40.704149 North and 74.009209 West.
 The POI is located at 7 Hanover Square in New York. The postcode of the POI is 10004."
22313,"The name of this POI is Barclays. The latitude and longitude of the POI are 40.760663 North and 73.983218 West.
 The POI is located at 745 7th Avenue in New York. The postcode of the POI is 10019."
22314,"The latitude and longitude of the POI are 40.772742 North and 73.865438 West.
 The postcode of the POI is 11371."
22315,"The latitude and longitude of the POI are 40.741206 North and 73.991241 West.
 The POI is located at 16 West 22nd Street in New York. The postcode of the POI is 10010."
22316,"The latitude and longitude of the POI are 40.72408 North and 74.001042 West.
 The POI is located at 138 Spring Street. The postcode of the POI is 10012."
22317,"The name of this POI is Oficina de empadronamiento electoral de Bolivia en el exterior. The latitude and longitude of the POI are 40.751624 North and 73.97306 West.
 The POI is located at 1004 East 44th Street in New York. The postcode of the POI is 10017."
22318,"The latitude and longitude of the POI are 40.849277 North and 73.936542 West.
 The POI is located at 4230 Broadway. The postcode of the POI is 10033."
22319,"The latitude and longitude of the POI are 40.714481 North and 73.991459 West.
 The POI is located at 138 Division Street in New York. The postcode of the POI is 10002."
22320,"The name of this POI is New York Evening Post Building. The latitude and longitude of the POI are 40.709072 North and 74.014792 West.
 The POI is located at 85 West Street in New York. The postcode of the POI is 10006."
22321,"The latitude and longitude of the POI are 40.631303 North and 74.023116 West.
 The POI is located at 454 73rd Street. The postcode of the POI is 11209."
22322,"The latitude and longitude of the POI are 40.884632 North and 73.907722 West.
 The POI is located at 3435 Riverdale Avenue. The postcode of the POI is 10463."
22323,"The latitude and longitude of the POI are 40.752306 North and 73.983633 West.
 The POI is located at 21 West 39th Street. The postcode of the POI is 10018."
22324,"The name of this POI is St. Ann's Warehouse. The latitude and longitude of the POI are 40.70388 North and 73.992814 West.
 The POI is located at 45 Water Street in Brooklyn. The postcode of the POI is 11201."
22325,"The latitude and longitude of the POI are 40.744794 North and 73.987276 West.
 The POI is located at 250 5th Avenue. The postcode of the POI is 10001."
22326,"The name of this POI is Terminal C. The latitude and longitude of the POI are 40.772238 North and 73.865204 West.
 The postcode of the POI is 11369."
22327,"The name of this POI is 71st Avenue. The latitude and longitude of the POI are 40.720572 North and 73.844528 West.
 The postcode of the POI is 11375."
22328,"The latitude and longitude of the POI are 40.656948 North and 73.909669 West.
 The POI is located at 568 Bristol Street. The postcode of the POI is 11212."
22329,"The name of this POI is Macy's. The latitude and longitude of the POI are 40.750991 North and 73.98888 West.
 The POI is located at 151 West 34th Street in New York. The postcode of the POI is 10001."
22330,"The latitude and longitude of the POI are 40.560064 North and 74.162478 West.
 The POI is located at 1061 Armstrong Avenue. The postcode of the POI is 10308."
22331,"The latitude and longitude of the POI are 40.708338 North and 74.007792 West.
 The postcode of the POI is 10045."
22332,"The latitude and longitude of the POI are 40.741294 North and 73.985674 West.
 The POI is located at 340 Park Avenue South. The postcode of the POI is 10010."
22333,"The name of this POI is Barrymore Theatre. The latitude and longitude of the POI are 40.760017 North and 73.986375 West.
 The POI is located at 243 West 47th Street in New York. The postcode of the POI is 10036."
22334,"The name of this POI is New York City College of Technology. The latitude and longitude of the POI are 40.695709 North and 73.988165 West.
 The postcode of the POI is 11242."
22335,"The latitude and longitude of the POI are 40.731259 North and 74.003091 West.
 The POI is located at 264 Bleecker Street. The postcode of the POI is 10014."
22336,"The latitude and longitude of the POI are 40.778863 North and 73.778344 West.
 The POI is located at 211-01 26th Avenue. The postcode of the POI is 11360."
22337,"The name of this POI is New York Stock Exchange. The latitude and longitude of the POI are 40.706806 North and 74.011154 West.
 The POI is located at 11 Wall Street. The postcode of the POI is 10005."
22338,"The name of this POI is Jimmy’s. The latitude and longitude of the POI are 40.753394 North and 73.988137 West.
 The POI is located at 156 West 38th Street. The postcode of the POI is 10018."
22339,"The name of this POI is Kratter Building. The latitude and longitude of the POI are 40.749925 North and 73.988834 West.
 The postcode of the POI is 10001."
22340,"The latitude and longitude of the POI are 40.720578 North and 74.00207 West.
 The POI is located at 15 Mercer Street. The postcode of the POI is 10013."
22341,"The name of this POI is Hilton New York Midtown. The latitude and longitude of the POI are 40.762482 North and 73.979356 West.
 The POI is located at 1335 6th Avenue in New York. The postcode of the POI is 10019."
22342,"The name of this POI is Tesla. The latitude and longitude of the POI are 40.741078 North and 74.00747 West.
 The POI is located at 860 Washington Street in New York. The postcode of the POI is 10014."
22343,"The latitude and longitude of the POI are 40.723026 North and 73.995207 West.
 The POI is located at 38 Prince Street. The postcode of the POI is 10012."
22344,"The name of this POI is Otway. The latitude and longitude of the POI are 40.682688 North and 73.963759 West.
 The POI is located at 930 Fulton Street. The postcode of the POI is 11238."
22345,"The latitude and longitude of the POI are 40.746461 North and 73.99539 West.
 The POI is located at 206 West 26th Street. The postcode of the POI is 10001."
22346,"The latitude and longitude of the POI are 40.671452 North and 73.991155 West.
 The POI is located at 462 3rd Avenue. The postcode of the POI is 11215."
22347,"The name of this POI is Bruce's Wines & Liquors. The latitude and longitude of the POI are 40.723124 North and 73.800059 West.
 The POI is located at 168-05 Union Turnpike in Queens. The postcode of the POI is 11366."
22348,"The name of this POI is Film Center. The latitude and longitude of the POI are 40.760171 North and 73.991182 West.
 The POI is located at 630 9th Avenue in New York. The postcode of the POI is 10036."
22349,"The name of this POI is Terminal 8. The latitude and longitude of the POI are 40.650666 North and 73.791793 West.
 The postcode of the POI is 11430."
22350,"The latitude and longitude of the POI are 40.760836 North and 73.923281 West.
 The POI is located at 33-18 Broadway. The postcode of the POI is 11106."
22351,"The name of this POI is Brooklyn Bridge-City Hall (4,5,6,<6>). The latitude and longitude of the POI are 40.712472 North and 74.004934 West.
 The postcode of the POI is 10000."
22352,"The latitude and longitude of the POI are 40.741083 North and 73.992567 West.
 The POI is located at 38 West 21st Street. The postcode of the POI is 10010."
22353,"The latitude and longitude of the POI are 40.752979 North and 73.981504 West.
 The postcode of the POI is 10110."
22354,"The latitude and longitude of the POI are 40.752612 North and 73.97357 West.
 The POI is located at 710 3rd Avenue in New York. The postcode of the POI is 10017."
22355,"The latitude and longitude of the POI are 40.755757 North and 73.924762 West.
 The POI is located at 35-15 36th Street. The postcode of the POI is 11106."
22356,"The name of this POI is Delacorte Theater. The latitude and longitude of the POI are 40.78029 North and 73.968887 West.
 The postcode of the POI is 10024."
22357,"The latitude and longitude of the POI are 40.739981 North and 73.878491 West.
 The POI is located at 83-45 Broadway. The postcode of the POI is 11373."
22358,"The latitude and longitude of the POI are 40.681458 North and 73.847787 West.
 The POI is located at 91-14 Rockaway Boulevard. The postcode of the POI is 11417."
22359,"The latitude and longitude of the POI are 40.764821 North and 73.917149 West.
 The POI is located at 36-08 30th Avenue. The postcode of the POI is 11103."
22360,"The name of this POI is Church of Saint Mary the Virgin. The latitude and longitude of the POI are 40.758263 North and 73.983818 West.
 The POI is located at 145 West 46th Street in New York. The postcode of the POI is 10036."
22361,"The latitude and longitude of the POI are 40.67008 North and 73.906588 West.
 The POI is located at 1794 Pitkin Avenue. The postcode of the POI is 11212."
22362,"The latitude and longitude of the POI are 40.710049 North and 73.797623 West.
 The POI is located at 165-14 Clinton Terrace in Jamaica. The postcode of the POI is 11432."
22363,"The name of this POI is Guidepost Montessori. The latitude and longitude of the POI are 40.694989 North and 73.996074 West.
 The POI is located at 218 Hicks Street. The postcode of the POI is 11201."
22364,"The name of this POI is Holland Plaza Building. The latitude and longitude of the POI are 40.723139 North and 74.006397 West.
 The postcode of the POI is 10005."
22365,"The latitude and longitude of the POI are 40.71508 North and 74.0056 West.
 The postcode of the POI is 10003."
22366,"The name of this POI is Merchandise Mart Building. The latitude and longitude of the POI are 40.74224 North and 73.986019 West.
 The postcode of the POI is 10010."
22367,"The latitude and longitude of the POI are 40.748411 North and 73.994272 West.
 The POI is located at 230 West 29th Street. The postcode of the POI is 10001."
22368,"The latitude and longitude of the POI are 40.73742 North and 73.990995 West.
 The POI is located at 19 East 17th Street. The postcode of the POI is 10003."
22369,"The latitude and longitude of the POI are 40.797106 North and 73.94851 West.
 The POI is located at 2 East 111th Street. The postcode of the POI is 10029."
22370,"The latitude and longitude of the POI are 40.781125 North and 73.981261 West.
 The POI is located at 2138 Broadway in New York. The postcode of the POI is 10023."
22371,"The name of this POI is Room Mate Grace Hotel. The latitude and longitude of the POI are 40.757339 North and 73.983855 West.
 The POI is located at 125 West 45th Street in New York. The postcode of the POI is 10036."
22372,"The name of this POI is Fisk Building. The latitude and longitude of the POI are 40.766297 North and 73.982495 West.
 The postcode of the POI is 10019."
22373,"The latitude and longitude of the POI are 40.704922 North and 73.934228 West.
 The POI is located at 257 Moore Street. The postcode of the POI is 11206."
22374,"The name of this POI is MoMA PS1. The latitude and longitude of the POI are 40.745598 North and 73.947322 West.
 The postcode of the POI is 11101."
22375,"The name of this POI is Gramercy Park Hotel. The latitude and longitude of the POI are 40.738494 North and 73.985689 West.
 The POI is located at 2 Lexington Avenue in New York. The postcode of the POI is 10010."
22376,"The latitude and longitude of the POI are 40.763339 North and 73.730133 West.
 The POI is located at 251-06 Thornhill Avenue. The postcode of the POI is 11362."
22377,"The name of this POI is NewYork-Presbyterian / Weill Cornell Medical Center. The latitude and longitude of the POI are 40.763984 North and 73.953103 West.
 The POI is located at 525 East 68th Street in New York. The postcode of the POI is 10065."
22378,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.70333 North and 73.99057 West.
 The postcode of the POI is 11251."
22379,"The latitude and longitude of the POI are 40.726818 North and 73.991402 West.
 The POI is located at 357 Bowery. The postcode of the POI is 10003."
22380,"The name of this POI is Lola Star Gift Shop. The latitude and longitude of the POI are 40.573277 North and 73.979993 West.
 The postcode of the POI is 11224."
22381,"The latitude and longitude of the POI are 40.833165 North and 73.94186 West.
 The POI is located at 1968 Amsterdam Avenue. The postcode of the POI is 10032."
22382,"The name of this POI is 14th Street–Union Square. The latitude and longitude of the POI are 40.735057 North and 73.990019 West.
 The postcode of the POI is 10003."
22383,"The name of this POI is 400 Park Avenue. The latitude and longitude of the POI are 40.759934 North and 73.972067 West.
 The POI is located at 400 Park Avenue in New York. The postcode of the POI is 10022."
22384,"The latitude and longitude of the POI are 40.744867 North and 73.980968 West.
 The POI is located at 192 Lexington Avenue. The postcode of the POI is 10016."
22385,"The latitude and longitude of the POI are 40.638497 North and 73.997279 West.
 The POI is located at 4815 Fort Hamilton Parkway. The postcode of the POI is 11219."
22386,"The name of this POI is Fabbrica. The latitude and longitude of the POI are 40.719746 North and 73.962579 West.
 The POI is located at 40 North 6th Street in Brooklyn. The postcode of the POI is 11249."
22387,"The latitude and longitude of the POI are 40.793932 North and 73.942764 West.
 The POI is located at 1999 3rd Avenue. The postcode of the POI is 10029."
22388,"The latitude and longitude of the POI are 40.709272 North and 74.00545 West.
 The postcode of the POI is 10038."
22389,"The latitude and longitude of the POI are 40.730012 North and 74.003369 West.
 The POI is located at 44 Carmine Street. The postcode of the POI is 10014."
22390,"The name of this POI is Our Lady of Pompeii Church. The latitude and longitude of the POI are 40.730507 North and 74.002648 West.
 The POI is located at 25 Carmine Street in New York. The postcode of the POI is 10014."
22391,"The latitude and longitude of the POI are 40.73319 North and 73.991121 West.
 The POI is located at 828 Broadway in New York. The postcode of the POI is 10003."
22392,"The name of this POI is Bridgemarket Building. The latitude and longitude of the POI are 40.760137 North and 73.961707 West.
 The postcode of the POI is 10155."
22393,"The name of this POI is NoMo SoHo. The latitude and longitude of the POI are 40.719778 North and 73.999964 West.
 The POI is located at 9 Crosby Street. The postcode of the POI is 10013."
22394,"The name of this POI is Rockefeller Center. The latitude and longitude of the POI are 40.75941 North and 73.979132 West.
 The POI is located at 45 Rockefeller Plaza in New York. The postcode of the POI is 10111."
22395,"The latitude and longitude of the POI are 40.755239 North and 73.988636 West.
 The POI is located at 215 West 40th Street. The postcode of the POI is 10018."
22396,"The latitude and longitude of the POI are 40.744507 North and 73.990323 West.
 The POI is located at 35 West 26th Street. The postcode of the POI is 10001."
22397,"The latitude and longitude of the POI are 40.721605 North and 74.001106 West.
 The POI is located at 44 Mercer Street. The postcode of the POI is 10013."
22398,"The latitude and longitude of the POI are 40.745058 North and 73.989634 West.
 The POI is located at 39 West 27th Street. The postcode of the POI is 10001."
22399,"The latitude and longitude of the POI are 40.60975 North and 73.923239 West.
 The POI is located at 4213 Avenue U. The postcode of the POI is 11234."
22400,"The name of this POI is Megabus. The latitude and longitude of the POI are 40.756195 North and 74.002983 West.
 The postcode of the POI is 10001."
22401,"The name of this POI is Coney Island–Stillwell Avenue. The latitude and longitude of the POI are 40.577985 North and 73.981408 West.
 The postcode of the POI is 11224."
22402,"The latitude and longitude of the POI are 40.800781 North and 73.967429 West.
 The POI is located at 246 West 106th Street. The postcode of the POI is 10025."
22403,"The name of this POI is Rochdale Village Carrier Annex. The latitude and longitude of the POI are 40.681382 North and 73.775988 West.
 The POI is located at 120-65 168th Street in Jamaica. The postcode of the POI is 11434."
22404,"The name of this POI is Merrick Boulevard & 218th Street. The latitude and longitude of the POI are 40.679661 North and 73.751058 West.
 The postcode of the POI is 11422."
22405,"The latitude and longitude of the POI are 40.752711 North and 73.904997 West.
 The POI is located at 33-11 56th Street. The postcode of the POI is 11377."
22406,"The latitude and longitude of the POI are 40.728869 North and 73.987384 West.
 The POI is located at 138 2nd Avenue. The postcode of the POI is 10003."
22407,"The name of this POI is Park Avenue Armory. The latitude and longitude of the POI are 40.767411 North and 73.965371 West.
 The POI is located at 643 Park Avenue. The postcode of the POI is 10037."
22408,"The latitude and longitude of the POI are 40.737616 North and 74.001932 West.
 The POI is located at 235 West 12th Street. The postcode of the POI is 10014."
22409,"The name of this POI is AT&T. The latitude and longitude of the POI are 40.760028 North and 73.969604 West.
 The postcode of the POI is 10037."
22410,"The latitude and longitude of the POI are 40.760636 North and 73.987895 West.
 The POI is located at 307 West 47th Street. The postcode of the POI is 10036."
22411,"The latitude and longitude of the POI are 40.72886 North and 73.987454 West.
 The POI is located at 136 2nd Avenue. The postcode of the POI is 10003."
22412,"The name of this POI is Omonia Cafe. The latitude and longitude of the POI are 40.803003 North and 73.967619 West.
 The POI is located at 2801 Broadway in New York. The postcode of the POI is 10025."
22413,"The name of this POI is Citigroup Building. The latitude and longitude of the POI are 40.747176 North and 73.943996 West.
 The POI is located at 25-01 Jackson Avenue in Long Island City. The postcode of the POI is 11101."
22414,"The latitude and longitude of the POI are 40.756006 North and 73.943958 West.
 The POI is located at 40-04 10th Street. The postcode of the POI is 11101."
22415,"The name of this POI is Saint Josephs School. The latitude and longitude of the POI are 40.601129 North and 73.75254 West.
 The POI is located at 611 Beach 19th Street. The postcode of the POI is 11691."
22416,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.703712 North and 73.986855 West.
 The postcode of the POI is 11251."
22417,"The name of this POI is The Joyce Theater. The latitude and longitude of the POI are 40.742777 North and 74.000633 West.
 The POI is located at 175 8th Avenue. The postcode of the POI is 10011."
22418,"The name of this POI is Lincoln Center for the Performing Arts. The latitude and longitude of the POI are 40.772401 North and 73.985405 West.
 The POI is located at 10 Lincoln Center Plaza in New York. The postcode of the POI is 10023."
22419,"The name of this POI is The Graham. The latitude and longitude of the POI are 40.708237 North and 73.943252 West.
 The postcode of the POI is 11211."
22420,"The name of this POI is 86th Street & 24th Avenue. The latitude and longitude of the POI are 40.599258 North and 73.989594 West.
 The postcode of the POI is 11223."
22421,"The latitude and longitude of the POI are 40.677047 North and 73.946788 West.
 The POI is located at 1269 Dean Street. The postcode of the POI is 11216."
22422,"The name of this POI is Metropolitan Life North Building. The latitude and longitude of the POI are 40.741807 North and 73.986426 West.
 The postcode of the POI is 10010."
22423,"The name of this POI is Barbounia. The latitude and longitude of the POI are 40.738301 North and 73.987852 West.
 The POI is located at 250 Park Avenue South. The postcode of the POI is 10003."
22424,"The latitude and longitude of the POI are 40.701841 North and 74.011613 West.
 The postcode of the POI is 10004."
22425,"The latitude and longitude of the POI are 40.819096 North and 73.899024 West.
 The POI is located at 851 Reverend James Polite Avenue. The postcode of the POI is 10459."
22426,"The name of this POI is Overlook. The latitude and longitude of the POI are 40.723109 North and 73.959376 West.
 The postcode of the POI is 11222."
22427,"The latitude and longitude of the POI are 40.845199 North and 73.933677 West.
 The POI is located at 503 West 176th Street. The postcode of the POI is 10033."
22428,"The name of this POI is Hudson Hotel. The latitude and longitude of the POI are 40.768313 North and 73.984412 West.
 The POI is located at 358 West 58th Street in New York. The postcode of the POI is 10019."
22429,"The latitude and longitude of the POI are 40.72757 North and 74.007992 West.
 The POI is located at 345 Hudson Street in New York. The postcode of the POI is 10014."
22430,"The name of this POI is 1600 Broadway. The latitude and longitude of the POI are 40.760537 North and 73.984551 West.
 The POI is located at 1600 Broadway in New York. The postcode of the POI is 10019."
22431,"The latitude and longitude of the POI are 40.727792 North and 73.983775 West.
 The POI is located at 421 East 9th Street. The postcode of the POI is 10009."
22432,"The name of this POI is Hilton New York Midtown. The latitude and longitude of the POI are 40.762227 North and 73.979251 West.
 The POI is located at 1335 6th Avenue in New York. The postcode of the POI is 10019."
22433,"The name of this POI is North Cove Sailing. The latitude and longitude of the POI are 40.714419 North and 74.01738 West.
 The POI is located at 300 Versey Street. The postcode of the POI is 10282."
22434,"The latitude and longitude of the POI are 40.75272 North and 73.984682 West.
 The POI is located at 49 West 39th Street in New York. The postcode of the POI is 10018."
22435,"The latitude and longitude of the POI are 40.768876 North and 73.996091 West.
 The POI is located at 715 12th Avenue. The postcode of the POI is 10019."
22436,"The latitude and longitude of the POI are 40.591541 North and 74.164131 West.
 The POI is located at 2295 Richmond Avenue. The postcode of the POI is 10314."
22437,"The name of this POI is Union Market. The latitude and longitude of the POI are 40.722326 North and 73.986059 West.
 The POI is located at 240 East Houston Street. The postcode of the POI is 10009."
22438,"The latitude and longitude of the POI are 40.769225 North and 73.988378 West.
 The POI is located at 877 10th Avenue in New York. The postcode of the POI is 10019."
22439,"The name of this POI is Brooklyn Bridge-City Hall (4,5,6,<6>). The latitude and longitude of the POI are 40.712573 North and 74.004618 West.
 The postcode of the POI is 10000."
22440,"The name of this POI is Charles Broadway Rouss Building. The latitude and longitude of the POI are 40.723199 North and 73.998696 West.
 The POI is located at 535 Broadway. The postcode of the POI is 10012."
22441,"The name of this POI is The Salvation Army. The latitude and longitude of the POI are 40.743906 North and 73.999459 West.
 The POI is located at 208 8th Avenue in New York. The postcode of the POI is 10011."
22442,"The name of this POI is The New School. The latitude and longitude of the POI are 40.737333 North and 73.992613 West.
 The postcode of the POI is 10003."
22443,"The name of this POI is Express Factory Outlet. The latitude and longitude of the POI are 40.689699 North and 73.983253 West.
 The POI is located at 490 Fulton Street. The postcode of the POI is 11201."
22444,"The name of this POI is 30 Hudson Yards. The latitude and longitude of the POI are 40.75395 North and 74.00024 West.
 The POI is located at 30 Hudson Yards in New York. The postcode of the POI is 10001."
22445,"The name of this POI is East Village Community School. The latitude and longitude of the POI are 40.730092 North and 73.983878 West.
 The POI is located at 185 1st Avenue in New York. The postcode of the POI is 10003."
22446,"The latitude and longitude of the POI are 40.711732 North and 73.951966 West.
 The POI is located at 156 Hope Street. The postcode of the POI is 11211."
22447,"The latitude and longitude of the POI are 40.746425 North and 73.995396 West.
 The POI is located at 206 West 26th Street. The postcode of the POI is 10001."
22448,"The latitude and longitude of the POI are 40.752438 North and 73.984226 West.
 The POI is located at 35 West 39th Street. The postcode of the POI is 10018."
22449,"The name of this POI is Charles Scribner's Sons Building. The latitude and longitude of the POI are 40.757286 North and 73.977792 West.
 The POI is located at 597 5th Avenue. The postcode of the POI is 10017."
22450,"The name of this POI is Fairfield Inn & Suites New York Midtown Manhattan/Penn Station. The latitude and longitude of the POI are 40.752387 North and 73.995195 West.
 The POI is located at 325 West 33rd Street in New York. The postcode of the POI is 10001."
22451,"The latitude and longitude of the POI are 40.755871 North and 73.99213 West.
 The POI is located at 315 West 39th Street. The postcode of the POI is 10018."
22452,"The latitude and longitude of the POI are 40.750204 North and 73.985652 West.
 The POI is located at 46 West 36th Street. The postcode of the POI is 10018."
22453,"The name of this POI is Southern Boulevard & New York Botanical Garden. The latitude and longitude of the POI are 40.867064 North and 73.880897 West.
 The postcode of the POI is 10458."
22454,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.703421 North and 73.986656 West.
 The postcode of the POI is 11251."
22455,"The latitude and longitude of the POI are 40.677295 North and 73.986151 West.
 The POI is located at 286 3rd Avenue. The postcode of the POI is 11215."
22456,"The name of this POI is East 37th Street. The latitude and longitude of the POI are 40.746232 North and 73.97353 West.
 The postcode of the POI is 10158."
22457,"The latitude and longitude of the POI are 40.750557 North and 73.983028 West.
 The POI is located at 420 5th Avenue. The postcode of the POI is 10018."
22458,"The name of this POI is What The Fish. The latitude and longitude of the POI are 40.753958 North and 73.914566 West.
 The POI is located at 47-15 34th Avenue. The postcode of the POI is 11103."
22459,"The name of this POI is Citi Bike - Willoughby Av / Wyckoff Av. The latitude and longitude of the POI are 40.705628 North and 73.921426 West.
 The postcode of the POI is 11237."
22460,"The name of this POI is Riverside Park 6. The latitude and longitude of the POI are 40.78961 North and 73.981301 West.
 The postcode of the POI is 10024."
22461,"The latitude and longitude of the POI are 40.72971 North and 73.999712 West.
 The POI is located at 228 Sullivan Street. The postcode of the POI is 10012."
22462,"The latitude and longitude of the POI are 40.867938 North and 73.921208 West.
 The POI is located at 615 West 207th Street. The postcode of the POI is 10034."
22463,"The name of this POI is Club Lambda BK. The latitude and longitude of the POI are 40.713756 North and 73.933987 West.
 The POI is located at 1031 Grand Street in Brooklyn. The postcode of the POI is 11211."
22464,"The latitude and longitude of the POI are 40.824972 North and 73.953616 West.
 The POI is located at 640 Riverside Drive. The postcode of the POI is 10031."
22465,"The name of this POI is 1166 Avenue of the Americas. The latitude and longitude of the POI are 40.756744 North and 73.981755 West.
 The POI is located at 1166 6th Avenue in New York. The postcode of the POI is 10036."
22466,"The latitude and longitude of the POI are 40.705412 North and 73.889975 West.
 The POI is located at 65-45 Otto Road. The postcode of the POI is 11385."
22467,"The name of this POI is Crossroad Trading Co.. The latitude and longitude of the POI are 40.718296 North and 73.958362 West.
 The POI is located at 135 North 7th Street. The postcode of the POI is 11211."
22468,"The name of this POI is Malcolm X Boulevard & Quincy Street. The latitude and longitude of the POI are 40.689144 North and 73.930321 West.
 The postcode of the POI is 11233."
22469,"The name of this POI is Malcolm X Boulevard & Quincy Street. The latitude and longitude of the POI are 40.689116 North and 73.930302 West.
 The postcode of the POI is 11233."
22470,"The latitude and longitude of the POI are 40.775616 North and 73.953616 West.
 The POI is located at 1587 2nd Avenue. The postcode of the POI is 10028."
22471,"The name of this POI is Sterling Fell & Landgraf. The latitude and longitude of the POI are 40.771355 North and 73.950653 West.
 The POI is located at 1491 York Avenue. The postcode of the POI is 10128."
22472,"The name of this POI is Columbus Circle. The latitude and longitude of the POI are 40.767997 North and 73.981848 West.
 The postcode of the POI is 10023."
